"","Cases","Year"
"236",1531,2021.51923076923
"237",2194,2021.53846153846
"238",1950,2021.55769230769
"239",3143,2021.57692307692
"240",1662,2021.59615384615
"241",2341,2021.61538461538
"242",2048,2021.63461538462
"243",1796,2021.65384615385
"244",1840,2021.67307692308
"245",1570,2021.69230769231
"246",1078,2021.71153846154
"247",1362,2021.73076923077
"248",1510,2021.75
"249",1556,2021.76923076923
"250",1689,2021.78846153846
"251",1957,2021.80769230769
"252",1508,2021.82692307692
"253",2020,2021.84615384615
"254",1768,2021.86538461538
"255",2048,2021.88461538462
"256",2051,2021.90384615385
"257",2138,2021.92307692308
"258",1977,2021.94230769231
"259",1571,2021.96153846154
"260",1664,2021.98076923077
